customer_id,first_name,last_name,email,phone,address,city,state,zip,signup_date,last_purchase,total_spend,plan,active
46263812,Gregory,Wilson,gregorywilson@gmail.com,050.112.6902,7079 Elm St,Nashville,UT,83477,2023-12-28T00:00:00Z,2026-11-23,8202.48,Basic,False
654137,Stephanie,Allen,stephanieallen@outlook.com,(212) 840-6773,9049 Valley Dr,Philadelphia,IA,24871,2022-02-21,2023-08-23,2922.15,Starter,False
0818339,N/A,Young,frank_young607@live.com,545.980.0284,4417 North Ave,Mesa,PA,37574,2020-01-26,2024-11-25,7686.49,Premium,False
93364784,Thomas,Brown,thomas.brown@live.com,896-870-0943,4065 Elm St,Nashville,WY,92591,2024-08-26T00:00:00Z,2022-08-22T00:00:00Z,1980.34,ULTIMATE,False
13454365,Margaret,Adams,invalid-email,(469) 129-3173,123,Portland,NV,31963,2023,2023-12-10,9816.19,Basic,False
235743,Thomas,Flores,thomas-flores@icloud.com,669-449-9257,7067 Elm St,Nashville,NJ,40969,2021-06-01,2022-12-07,1436.78,Basic,FALSE
773034,dlanoR,Jackson,ronald-jackson278@yahoo.com,441.219.8716,4639 Maple Dr,Albuquerque,MD,27985,2018-12-04,2025-06-09,8999.77,Starter,True
311251,Donald,Nelson,donald_nelson89@protonmail.com,535.844.0366,8414 East Blvd,n/a,AR,55850,2019-09-25,2023-06-14,1594.7,Free,True
751687,null,null,scott_gonzalez@live.com,+19437627998,9477 Cedar Ln,Chicago,IN,34596,2021-12-18,2023-10-13,2165.29,Enterprise,no
9440114,,Perez,matthew_perez474@gmail.com,827-352-6783,4596 Main St,Louisville,MO,NULL,2023-03-19,2026-07-06,N/A,Starter,False
8805541,A@@a,Lewis,anna.lewis@protonmail.com,(687) 813-5044 ext.951,9763 Pine Rd,New York,null,25012,2016-06-27,2023-04-23,7520.58,Basic,True
#6369685,Scott,Donna,donna.scott857@gmail.com,87833918731,6656 East Blvd,Portland,OH,98677,2017-07-22,2024-02-26,5508.38,Ultimate,False
75946336,Betty,Robinson,betty.robinson@aol.com,NaN,P.O. Box 7129,New York,AZ,86162,2022-12-20,2023-06-25T00:00:00Z,899.35,Premium,False
08699000869900,Joseph,White,joseph-white@me.com,686.381.5258,9565 Elm St,Las Vegas,IL,83327,2024-11-27,2026-08-21,6551.81,Professional,False
724258,Sandra,Martinez,sandra-martinez@protonmail.com,+14582327323,P.O. Box 3259,San ,NV,NULL,2018-03-26,2023-04-26,2541.06,Enterprise,True
004510,Melissa,Nguyen,melissa-nguyen@aol.com,773.899.0405,9279 Hill Rd,Colorado Springs,SC,90210,2021-04-26,NULL,5048.16,Ultimate,True
311923,Mary,Wilson,N/A,(613) 005-1900,9185_Washington_Blvd,ALBUQUERQUE,MS,n/a,2019-07-19,2022-06-20,6662.74,Enterprise,False
06799159,Sandra,Garcia,sandra-garcia@outlook.com,607-275-7531,N/A,Memphis,HI,456,0000-00-00,,1353.81,Basic,False
0891452,Brenda,Ramirez,brendaramirez@msn.com,+13577585934,2212 Sunset Blvd,Jacksonville,AK,76573,,2023-11-19,7790.28,Professional,False
75718189,NULL,Taylor,paultaylor@protonmail.com,483-273-9459,7936_Maple_Dr,Houston,VT,52285,2018-10-24,0000-00-00,7140.89,Unknown,0
1161004,Nancy,Thompson,nancy.thompson571@me.com,852-627-7162,6009 Sunset Blvd,oklahoma city,AZ,,2021-10-05,2023-08-28,9387.44,Basic,True
26699311,Mary,Thompson,n/a,NULL,2001 Pine Rd,Minneapolis,MN,21583,2019-06-06,2022-06-22,9958.5,Basic,True
99690102,Margaret,King,margaret-king765@icloud.com,NaN,565 East Blvd,Colorado Springs,CO,18760,42-11-4202,11/02/2025,5046.96,Professional,True
017542,Katherine,Davis,katherine.davis109@aol.com,688-417-3697,,"San Antonio, San Antonio",WA,29043,2020-10-17,2023-04-23,"9838,43",Standard,False
892965,Joshua,Torres,joshua_torres@aol.com,(850) 939-5773,4904 Elm St,Colorado Springs,null,84277,2021-11-18,2024,7398.75,Standard,False
66345443,Christopher,Allen Allen,christopherallen@yahoo.com,701.027.6532,NULL,Nashville,ME,77020,2018-06-10,2024-08-10,5641.15,Enterprise,False
600738,G. Gary,eeL,gary.lee637@,(489) 281-7270,8412 Pine Rd,Colorado Springs,N/A,28239,2015-10-05,2024,7001.43 USD,n/a,True
881268,Shirley,Clark,NULL,+10145809889,873 Sunset Blvd,Long Beach,NULL,40903,2021-02-12,2023-01-11,9308.6,Unknown,True
5816372,Laura,Flores,lauraflores525@aol.com,(448) 072-7742,NULL,Columbus,FL,90367,2020-08-07,2025/09/22,$2087.08,Standard,False
NULL,Donna,Walker,DONNA-WALKER@GMAIL.COM,,2132 Church St,colorado springs,IN,80221,0000-00-00,2026-05-07,771.57,Free,False
4043620,Jason,LopezIR,jason.lopez136@icloud.com,495.583.3087,2281 Maple Dr,Fresno,MS,53989,04/06/2023,2025-08-15,2911.42,Standard,False
4028223,Matthew,NGUYEN,matthew.nguyen605@aol.com,(986) 497-0394,953 Elm St,Louisville,IN,22388,2017-10-26,2023-07-27,8822.56,Premium,1
256094,Mark,clark,mark-clark756@me.com,(075) 344-0012,826_North_Ave,New York,NJ,24960,2021-04-09,2026-06-28,7943.797943.79,Professional,True
106602106602,sharon,Sanchez,sharonsanchez766@protonmail.com,426-368-9944,3200 Valley Dr,Oklahoma City,VA,68495,2021-02-09,2025-12-14,4115.36,Free,True
26041147,Jacob,HERNANDEZ,jacobhernandez@outlook.com,(593) 261-8583,3715 Cedar Ln,Omaha,CA,73748,2019-06-26,2024,,Starter,Y
122332,Robert,Carter,robert-carter582@live.com,761.816.8228,2431 East Blvd,New York,KY,57731,2023-12-28,2026-07-16,-6186.5,Premium,False
6919916,  Sarah  ,n/a,N/A,N/A,8022 River Rd,NaN,AR,95118,2018-12-10,2024-08-14,3378.49,Starter,False
863773863773,John,NULL,johnlee384@outlook.com,+18939863747,7480 Pine Rd,San Jose,HI,28531,2021-05-28,2025-12-22,850.31,Professional,True
177709,Jason,Sanchez,JASON.SANCHEZ@ME.COM,null,4536_South_St,Chicago,RI,62254,2017-11-10,2024-01-14,2075.33,Ultimate,True
0,Kimberly,Hernandez,kimberly.hernandez@me.com,(562) 948-3524,5251 West Rd,Phoenix,AZ,80888,2015-02-12,2023-04-15,2805.63,Enterprise,False
96654043,Emma,H. Hall,emma.hall258@aol.com,+18529321913,4564 ,Virginia Beach,NV,97776,2018-10-26,2023-12-10,1903.71,Professional,False
942231,NaN,Sanchez,debra_sanchez@protonmail.com,837-385-1404,n/a,Virginia Beach,TX,24472,2020-07-19,2024-10-01,0,Basic,True
98826118,Joseph,White,joseph_white616@outlookcom,524.257.8808,8249 North Ave,Dallas,MO,34956,NULL,2025-06-02,8385.22,Free,True
791496,n/a,Smith,laura.smith220@gmail.com,585.100.1608,1558 West Rd,,KS,58414,2024-10-17,2026-09-25,$5849.2,Premium,True
0704095,Jacob,Clark,N/A,915.323.9085,null,NULL,MN,81382,2016-12-24,2022-06-27,4521.65,Starter,False
4420859,neraK,Rodriguez,karenrodriguez412@live.com,080.503.0615,2217 Hill Rd,Philadelphia,WA,14927,2022-12-10,2022-03-16,2706.13,Ultimate,False
1286227,Carol,King,carol-king428@yahoo.com,+10228103334,206 Sunset Blvd,San Antonio,SD,NULL,2017-06-04,2025-05-08,3021.42,Standard,True
605336,Emily,Young,emily-young166@outlook.com,+13688399229,9792 Forest Ln,SEATTLE,IL,27482,2018-03-09,2025-10-08,3510.68,Standard,False
90322684,Daniel,Hernandez,daniel.hernandez@msn.com,X74.X87.53X6,3770 ,Memphis,IA,228,2018-12-14,32/13/2022,739.93,Free,True
0,David,NULL,david.lee@gmail.com@extra.com,+18951234169,750 Valley Dr,Albuquerque,NY,27200,2016-10-24,2023-03-18,7598.43,starter,True
354954,Jonathan,Thomas,jonathanthomas@icloud.com,(943) 250-9888,5364 Washington Blvd,Virginia Beach,ND,34851,2024-02-05,2023/07/01,298.16,Standard,False
8244702,null,Clark,donna.clark@protonmail.com,(243) 143-1335,P.O. Box 6377,Philadelphia,MS,67594,2017-09-04,2024-12-07,7031.957031.95,Standard,True
3752423,Melissa,Sanchez,melissa-sanchez868@yahoo.com,(316) 483-0452,4485 Hill Rd,Omaha,NM,97181,2022-08-10,2025-07-25,1972.39,Free,True
68923969,Shirley,Jackson,shirley.jackson@me,,124 Maple Dr,Colorado Springs,MO,57814,2019-10-24,NaN,7917.07,null,False
80177350,Mark,Davis,mark_davis925@me.com,043.503.8007,2552 North Ave,Omaha,OR,22205,1900-01-01,2023-07-26,8419.24,Ba,True
4300614,Margaret,  Walker  ,margaret_walker391@live.com,+11842090876,9934 South St,Omaha,TN,36765,0000-00-00,,3661.3,Ultimate,False
82560190,Carol,Sanchez,  carol-sanchez@aol.com,+11489675006,3737 North Ave,milwaukee,FL,177113,32/13/2022,2023-03-12,2620.68,Premium,True
727163,Timothy,Taylor,timothytaylor@hotmail.com,171.401.5617,P.O. Box 5229,Philadelphia,CO,48260,1900-01-01,32/13/2022,9932.63,Basic,False
41607243,null,Torres,charles_torres320@me.com,581-700-4464,8395 Cedar Ln,  Portland,NV,NULL,2019-11-22,2026,6672.98,Basic,False
8036319,Justin,C@ark,justin_clark423@gmail.com,+131294385728572,6673 Main St6673 Main St,Las Vegas,IA,76482,2017-09-12,0000-00-00,1026.6,Premium,NULL
651451,Charles,Green,NULL,+108921,6149 RIVER RD,Tucson,HI,33567,NULL,11/20/2026,NULL,Standard,False
1889617,Donna,Robertssq,NULL,308.838.1770,3439 River Rd,Fort Worth,IL,47560,2019-09-11,,2730.18,Premium,False
35095819,Amanda,Thomas,amanda.thomas510@gmail.com,N/A,2354 Lake Dr,San Francisco,MA,5OO51,0000-00-00,2023-03-05,963.68,STARTER,False
548085,Gary,N/A,gary.roberts@hotmail.com,756.733.8506,3182 Pine Rd,Columbus,MT,34408,2017-02-13,2026-01-26,9933.17,Ultimate,False
8081492,Jeffrey,Flores,jeffreyflores707@protonmail.com,+16716091458,2970 Church St,Las Vegas,WY,57002,2024-01-28,2023-08-16,1133.81,N/A,False
82068094,Stephen,Smith,stephen_smith224@hotmailcom,969.417.8222,N/A,San ,CO,98580,2022-10-01,2026-01-28,4825.5,Professional,False
12461001246100,Kimberly,Martinez,kimberly.martinez@hotmail.com,+13616007772,8033 South St,San ,OH,55038XX,2023-09-01,2022-07-04,3839.38,Professional,False
4254533,Christine,Perez,christine-perez@aol.com,(899) 184-1133 ext.464,8528 Cedar Ln,Virginia Beach,SD,49219,0000-00-00,NULL,null,Ba,
##3524,Frank,Brown,frank-brown741@outlookcom,(781) 044-4769,994 Sunset Blvd,Louisville,CT,42591XX,2018-04-18,2025-03-14,1838.96,Free,N/A
77842436,Rebecca,Wright,rebeccawright@live.com,995.956.0481,6212 River Rd,Columbus,NULL,52840,2020-07-09,05/27/2025,823.65,Basic,True
60199736,Rebecca,walker,REBECCA-WALKER@YAHOO.COM,(159) 560-4582,3085 South St,Virginia Beach,CO,92611,2024,NULL,183.71,Premium,False
44424,Carol,Lopez,carollopez4@protonmail.com,347.041.6549,N/A,Mesa,AR,88477,2017-09-26,NaN,7196.93,Ultimate,False
24457794,Amy,Lee,amy.lee@gmail.com,+11714904184,6544 Main St,Denver,DE,67079,2019-12-22,2024-09-11,6152920.0,Professional,True
14851003,Nicholas,Walker,nicholas_walker415@,(824) 512-6520,5102 Forest Ln,Chicago,MI,97340,2099-01-01,2023-08-02,-4276.85,Professional,True
088606,Melissa,Lee,melissa.lee926@icloud.com,+18461731542,2597 Sunset Blvd,Dallas,MN,88812,2016-09-18,2023-12-03,1782.28,Free,False
14013662,Joseph,Clark,joseph_clark658@gmail.com@extra.com,+17800846794,5119 West Rd,Fresno,ND,49074,2016-04-18,2023-02-06,NULL,Basic,False
440865,Donna,Garcia,donna_garcia@gmail.com,+14292877941,6973 River Rd,Milwaukee,AZ,,2022-08-12T00:00:00Z,2024-10-12,4491.77,Enterprise,False
9643462,Stephanie,Scott,stephanie-scott@yahoo.com,405.256.4760 ext.708,893 Forest Ln,Nashville,IL,88109,2018-05-13,2026/09/20,NULL,Free,
88411002,Nancy,Lewis,NULL,(278) 199-5106,2208 Forest Ln,Baltimore,WA,17115,2023-04-06,2022-01-09,7611.16,Free,False
025399,,Perez,emily.perez@protonmail.com,17349491412,1522 Oak Ave,NULL,AK,84120,2023-03-09,1900-01-01,,Starter,False
,Frank,Lewis,frank-lewis@me.com,(066) 696-5226,3900 Elm St,NaN,RI,76821,2020-10-27,2025-06-26,3631.23,Standard,True
3631700,THOMAS,Torres,thomas_torres@msn.com,+17038272036,3370 Sunset Blvd,Baltimore,FL,67654,2016-04-23,2024-09-24,5997.83,Enterprise,True
07464568,Gary,Johnson,gary_johnson416@yahoo.com,916-534-2856,6532 EAST BLVD,Atlanta,OH,24000,2021-05-25,2026-09-01,2655.88,,True
653687,Jason,Miller,jasonmiller@gmail.com,,9733 Valley Dr,Memphis,NH,72700,2017-05-06,2026-06-26T00:00:00Z,2821.56,Standard Plan,False
5800679,Ashley,Gonzalez,ashleygonzalez755@gmail.com,445.668.4754,9065 Maple Dr,Seattle,TN,64675,2022-02-16,2026-11-12,4486.01,Ultimate,True
212257,Andrew,Baker,andrew_baker82@hotmail.com,(373) 931-5329,6295 Elm St,Kansas City,OR,59653,2015-03-09,,NULL,Enterprise,True
440646,Christopher,zednanreH,christopher-hernandez@me.com,(677) 087-6147,2895 Valley Dr,Nashville,WI,951061,2017-09-02,2023-02-12,NaN,premium,True
34793683,Brandon,Hall,brandonhall@icloud.com,+12748405661,7826 Oak Ave,Philadelphia,IN,66509,null,2025-07-15,2191.74,Premium,True
77891419,Stephen,Ramirez,NULL,(373) 629-9107,9730 River Rd,Denver,RI,60729,2023-07-04,2025-08-26,7180.92,Enterprise,True
05873649,Ryan,Robinson,ryan-robinson@aol.com,+15985649247,4144 Church St,Columbus,SD,00000,2099-01-01,2026-09-19,2126.28,Ultimate,True
25689576,Benjamin,Hernandez,benjaminhernandez424@live.com ,+14002351151,5215 West Rd,Philadelphia,MN,37530,2024-09-25,2026-06-21,1682.03,Standard,False
832988,Kenneth,Roberts,kenneth-roberts@live.com,555-555-5555,null,Baltimore,UT,59469,2015-01-16,2025-08-14,n/a,Basic,True
61689,Nicole,Carter,nicole_carter632@icloud.com,729.937.1020,1472 South St,Jacksonville,OH,92206,2021-06-09,2026-01-27,4654.81,Free,True
72413294,Justin,n/a,justin-rodriguez385@yahoo.com,,6897 Maple Dr,Dallas,AZ,49634,2018-10-17,2024-03-20,5434.97 USD,Starter,True
470652,Ashley,Green Green,ashley.green@gmail.com,+14389763062,2860 Sunset Blvd,Houston,NC,,2021-04-19,2099-01-01,3864.23,Professional Plan,False
077732,Brandon,Robinson,brandonrobinson374@msn,767-509-50795079,1895 ,Colorado Springs,California,30112,90-01-2202,2023-08-14,9776.41,Enterprise,True
81073827,Laura,Nguyen,laura.nguyen986live.com,477.234.2207,,Minneapolis,VT,23685,1900-01-01,NaN,7116.42,Professional,True
5936602,Benjamin,NaN,benjamin_garcia462@live.com,334.572.16481648,6607 SPRING ST,Fresno,NH,30012,N/A,2025,8734.24,Professional,False
49435410,Larry,Torres,larrytorres@icloud.com,+11760121823,N/A,Jacksonville,MS,20330,2020-09-19,2022-05-04,9230.65,Premium,True
906965,Sarah,Williams,invalid-email,+12387612078,8162 North Ave,Oklahoma City,CA,90542,2015/01/07,2023-03-24,4311.96,N/A,True
555139,Nicholas,Lopez,nicholaslopez@aol.com,+18756416850,4045 Forest Ln,,UT,51701,2024-02-03,2025-06-21,2136.18,Standard,yes
68479217,Dorothy Dorothy,NaN,dorothy-brown444@protonmail.com,+16854789169,6714 West Rd,Chicago,NY,310312,2016-12-02,2022-02-15,NULL,FREE,False
407393407393,N/A,Nguyen,jessica.nguyen@msn.com,111-687,,Columbus,OR,85715,2017-12-18,2024-09-04,n/a,Premium,False
5267251,Helen,BakerrO,helenbaker@me.com,N/A,5251 Main St,Tucson,KS,91580XX,2023-05-18,06/01/2024,3635.65,Ultimate,True
023642,Katherine,Smith,katherine.smith@yahoo.com,(575) 538-2944,4278 Elm St,Milwaukee,NC,,2023-02-17,2024-06-04,8030.4,Starter,False
3712705,Jennifer,,jennifer_baker527@live.com,081-591-9500,6951 Cedar Ln,Columbus,OH,67047,2016/12/22,2023-01-15,7170.09,Basic,True
09771120,Andrew,Anderson,andrew_anderson@aol.com,555-555-5555,123,Charlotte,NJ ,93611,2019-08-09,2022-08-10,6777.71,Premium,True
861679,Amy,R. Rodriguez,amyrodriguez@yahoo.com,N/A,6629 North Ave,Jacksonville,KS,81659,2019-10-22,2025-11-20,1236.35,Premium Plan,True
84252116,Nicole,Smith,nicole.smith@protonmail.com,,2208 South St,Chicago,OR,O9O49,2015-03-09,2023-09-13,5995.57,Basic,False
600964,Laura,Jackson,NaN,n/a,,NULL,KY,99728,2018-07-24,2024-07-14,N/A,Free,True
378870,Cynthia,Green,cynthia_green@yahoo.com,802-512-3165,9150 West Rd,Milwaukee,WV,23829,2024-06-22,2025-12-22,4273.61,Standard,True
52830463,Brenda,Lopez,brenda.lopez272me.com,NaN,N/A,Mesa,MI,00000,2018-05-26,05/11/2025,5062.43,Professional,False
0202726,Sandra,Young,sandra_young347@protonmail.com,702-006-4917,8564 Sunset Blvd,Raleigh,NM,45003,2017-12-04,2025-12-28,NULL,Ultimate,True
9693839,Anna,Nguyen,anna-nguyen@aol.com,n/a,937 Lake Dr,Memphis,CO,12873,2021-11-13,21-10-5202,5563.76,Basic,False
76996196,Jonathan,Harris,jonathan_harris@outlook.com,N/A,4475 Oak Ave,Omaha,OH,39865,2018-02-18,1900-01-01,1217.44,Enterprise,False
40915774,Frank,Rivera,frank_rivera625@outlook.com,000-000-0000,2712 Park Ave,Indianapolis,DE,13818,2023-02-17,,7209.15,basic,False
3723773,Christine,Walker,christine_walker@me.com,3032960,5705 Elm St,Los Angeles,MSMS,71089,2099-01-01,2023-10-18,8763.56,Enterprise,False
99805192,Amy,Lopez,amylopez@msn.com,411-142-1775,NaN,Baltimore,NV,77538,2020-02-13,1900-01-01,4777.15,Enterprise,True
72762606,James,Young,james_young603@hotmail.com,(308) 443-4521,177 North Ave,New York,MI,,11-60-5102,2025-04-17,7172.15,Starter,True
1761787,Karen,King,karen_king131@me.com,386-221-6746,8556 CHURCH ST,Virginia Beach,ID,10186,2019-06-28,2025-12-23,8283.91,Enterprise,False
82636027,Kevin,Garcia,kevin-garcia558@icloud.com,555-555-5555,9173 Cedar Ln,Columbus,CO,26795,2015-06-20,NaN,5741.41,Enterprise,True
4183422,Jonathan,Jones,jonathan.jones@live.com,+17677482569,NULL,Kansas City,ID,00000,2018-12-10,2023-01-04,NaN,Standard,True
79851089,Amanda,Johnson,amandajohnson@msn.com,972-796-5482,N/A,Mesa,TN,18410,2021-05-08,2023-11-03,,ULTIMATE,False
#7107#,SHIRLEY,Green,shirley_green847@aol.com,660-580-5343,1679 Washington Blvd,San Jose,NC,38981,2018-09-20,2026-09-23,,Standard,False
5366786,Andrew,Young,andrew.young@live.com,213.158.1561,N/A,San Diego,ME,87680,2018-09-22,0000-00-00,8833.92,Starter,True
512502,Amanda,Lopez,amanda.lopez@icloud.com,446-122-2393,1114 North Ave,Loui,SD,56034,2018-04-24,2025-04-21,2979.01,Free,False
82956137,Justin,null,justin_jones41@outlook.com,71293391537,N/A,Seattle,WI,40870,2023-05-25T00:00:00Z,2025-12-01,7330.17,Standard,True
0,Jennifer,N/A,jenniferclark@protonmail.com,165.094.3843,813 WEST RD,Columbus,NE,,2016-07-18,2023-02-10,424.51,Enterprise,False
8099216,Kimberly,Rodriguez,KIMBERLY_RODRIGUEZ@MSN.COM,218.296.0372,257 West Rd,  Raleigh,,60067,2019-11-21,2099-01-01,8169.38,Enterprise,False
23067695,Michelle,Mitchell,MICHELLE_MITCHELL@HOTMAIL.COM,008-X10-2143,4910 West Rd,Portland,NE,42998,2020-12-01,2024-05-14,-1687.76,Basic,False
4679413,Laura,Smith,laura.smith375@gmail.com,(096) 027-9483,5683 ,Tucson,OR,18105,2020-03-06T00:00:00Z,2024-05-03,2095.84,Professional,False
565990,Christine,Nelson,christine-nelson541@,(940) 774-2888,8908 Park Ave,Nashville,NC,22151,2017-05-06,2025-07-10,4809.94,Premium,False
888349,,Martinez,angela.martinez@icloud.com,115.962.8050,4361 River Rd,  Oklahoma City,NM,67275,2021-10-25,2025-03-12,2020.3,Free,NULL
12217148,Robert,nosliW,robertwilson212@hotmail.com,NULL,7034 East Blvd,Louisville,NC,97319,2021-03-22,2022-09-11,2002.71,Standard,True
9491820,Nicholas,Gonzalez,nicholasgonzalez@protonmailcom,n/a,,Houston,CT,40422,2099-01-01,NaN,5096.85,Free,False
8338757,Lisa,Clark,lisa-clark167@yahoo.com,(700) 213-8109,5537 Church St,Minn,NM,14062,NULL,,540.29,Professional,True
#2#4#7,  James  ,Wilson,james.wilsonAToutlook.com,,1907 Sunset Blvd,Portland,FL,69444,1900-01-01,2026-10-04,,Professional,True
ID-0094384,Eric,Hill,eric-hill723@hotmail.com,783.155.3796,123,Los Angeles,VT,O0O82,2024-09-13,70-90-3202,7466.29,Ultimate,
1631648,Andrew,Scott,andrew-scott949@outlook.com,+14851514428,1436 North Ave,Tucson,wv,59663,2017,2025-10-03,9869.42,Enterprise,NULL
3946540,Thomas,Roberts,thomas.roberts121@live.com,721.402.2702,6164 Valley Dr,Mesa,OR,90421,2022-11-09,32/13/2022,n/a,N/A,null
0385397,Michael,Jackson,michael-jackson329@protonmail.com,+11443287453,N/A,San Francisco,FL,53621,2020-11-15,2025-09-28,6804.97,Basic,False
815198,NaN,Young,christopher_young@msn.com,(383) 445-5733,3993 Oak Ave,Long Beach,DE,85390,2021-12-24,,3036.79,Free,Active
25684408,Carol,Rivera,carolrivera@me.com,(623X 285-1303,9762 Cedar Ln,Portland,N/A,14798,2023-12-13T00:00:00Z,2023-03-03,5352.17,Premium,True
5064491,Mark,Robinson,markrobinson@icloud.com,null,2185 Sunset Blvd,Columbus,CA,69259,09/23/2019,2099-01-01,5700.72,Ultimate,True
149774,Laura,Allen,null,335.874.2016,1371_North_Ave,Louisville,IN,93979XX,2015-05-22,2022-06-26,1977.87,STARTER,True
5455122,Gregory,Nguyen,gregory-nguyen@icloud.com,+19597226956,,Colorado Springs,AZ,73513,2020-05-05,2023-11-09,5546.46,Basic,True
777438,Amy,Hill,amy-hill@aol.com,964.032.75197519,2860 South St,Sacramento,,39154XX,2020-08-07,n/a,8919.9,Enterprise,True
82985208298520,Frank,Hernandez,frankhernandez485msn.com,NULL,4928 Park Ave,Albuquerque,RI,54199,2023-01-12,2022-12-26,3059.48,Basic,False
ID-7756156,Ryan,King,ryan-king@hotmail.com,432.887.9965,6379 Cedar Ln,NaN,NC,63372,2023-12-28,,9115.54,Enterprise,True
37367100,Susan,n/a,susan_nelson252@protonmail.com,+14304101376,NULL,Long Beach,AK,56782,2018-08-07T00:00:00Z,2026-01-27,5549.75$,Premium,True
0005147,Elizabeth,Nguyen,elizabeth.nguyen549@aol.com,+10344200266,N/A,Oklahoma City,CO,43453,,2024-06-24,2631.1,Premium,True
512452,Kimberly,Scott,kimberlyscott662@live.com,702.635.4547,5765 Spring St5765 Spring St,Seattle,MD,42951,2018-02-24,2023/06/04,7430.09,Premium,True
67199644,Richard,White,richard.white@aol.com,576-666-0529,6159 Forest Ln,Albuquerque,DE,84260,2022-09-21,2026-07-18,8869.66,Premium,False
149235,Jacob,Baker,jacob_baker573@aol.com,543.479.0121,3708 Lake Dr,Virginia Beach,NY,59455,2017-02-27,2025-05-03,6386.05,Enterprise,False
9352681,Jessica,White,invalid-email,494-241-7875,6774 Cedar Ln,Denver,GA,639561,2019-03-14,2022-08-26,7627.51,Unknown,False
273936,Edward,Smith,edward-smith509@outlook.com,555-555-5555,1973 Elm St,  Austin,MO,87539,2020-02-10,2023-07-20T00:00:00Z,1626.12,N/A,True
4285182,John,Miller,john.miller@me.com,160-360-6600,4195 West Rd,NULL,IN,39311,2024-02-07,2023-11-06,3639.35,Ultimate,True
2264209,Kenneth,Moore,kenneth_moore495@msn.com,539-797-7450,N/A,Sacramento,OR,24280,NULL,2022-02-18,1696.71,Free,True
ID-592472,Robert,Lewis,null,+12458606115,8157 Maple Dr,null,IA,28802,01/04/2016,2024-05-05,9325.47,Starter,True
76871749,,Ramirez,johnramirez799@protonmail.com,800.902.0111,5954_Cedar_Ln,Jacksonville,CT,64725,2024-09-08,null,5557.09 USD,Starter,True
61388862,Patricia,Lewis,patricia-lewis@hotmail.com,863-093-0109,639 Sunset Blvd,Mesa,FL,17270,2019-09-28,2022-12-02T00:00:00Z,5668.32,Basic,False
42423415,GEORGE,Lee,george-lee@gmail.com,(700) 497-5135,NaN,Philadelphia,MI,93258,n/a,2025-02-08,NaN,Basic,False
0,Edward,Martin,edwardmartin817me.com,814.394.1500,P.O. Box 5627,Fort Worth,NaN,31005,2021-01-24,2022-09-17,7723,Starter,True
776032,Jessica,nitraM,JESSICA-MARTIN@GMAIL.COM,NULL,4727 Main St,"Charlotte, Charlotte",WA,53420,2020-04-07,22-10-6202,9883.81,Enterprise,False
37469105,Margaret,Lewis,margaret-lewis@live.com,370-896-0148,4533 Hill Rd,Loui,ID,67993,2023-05-07,2022-12-01,2198.04,Free,True
839822,Kevin,Davis,kevindavis@yahoo.com,N/A,8263 Park Ave,Columbus,ID,33296,2021-04-16,2023-02-19,4133.41,Premium,False
ID-52111516,Matthew,Rodriguez,matthewrodriguez@aol,(688) 805-5247,1086 North Ave,San ,CA,58180,2016-09-28,2024-11-26,8866.62,Free,False
552060,Cynthia,Williams,cynthia-williams@me.com,(021) 135-7147,691 East Blvd,Portland,OK,39802,2019-09-24,2023-06-20,658.9,Premium,False
NaN,John,Moore,john-moore273@aol.com,+19673465157,2202 Cedar Ln,San Antonio,fl,12427,2018-09-05,2026-10-17,1923.73,BASIC,null
7132966,Nancy,Thompson,nancy-thompson483@hotmail.com,null,4177 Lake Dr,NaN,VA,N/A,2021-02-02,NULL,4620.96,Professional,null
8978892,Pamela,Martin,pamela.martin38@msn.com,N/A,9138 East Blvd,San Diego,XX,50425,2017-11-14,2026-04-16,9986.98,Professional,NaN
606577,S. Sarah,Rodriguez,N/A,428-741-9684,8339 Church St,Philadelphia,UT,84271,NaN,2022-09-05,4189.7,Professional,True
662738,Samantha,H. Hill,samanthahill342@aol.com,(257) 506-3849,6454 Washington Blvd,Las Vegas,GA,25482,2015-06-22,2022-07-09,569.58,Free,True
0023790,Jacob,HILL,jacobhill222@yahoo.com,(176) 102-8574,6388 North Ave,San Jose,ID,25722,2015-05-11,2024-12-14,7924.5,NULL,True
181039,Stephen,Campbell,stephencampbell311@aol.com,(111) 096-6652,5887 Maple Dr5887 Maple Dr,Sacramento,Ohio,75840,2024-08-23,2024-03-28,3877.66,Free,true
01433693,A. Ashley,Johnson,ashley-johnson@me.com,555-555-5555,5000 Elm St,San Francisco,HI,73266,2023-05-26,2022-03-28,5390.41,Free,False
8308784,null,Hernandez,jeffrey.hernandez519@gmail.com,477-683-7361,6078 Oak Ave,Fresno,WV,13150,2020-02-26,2023-01-14,6062.06,Free,True
19102396,Elizabeth,S@ith,elizabeth-smith@outlook.com,69585086681,n/a,Jacksonville,PA,83343,2017-02-01,2026-04-12,6385.54,Premium,N/A
600442,Stephanie,King,invalid-email,882.535.8342,5708 Lake Dr,Austin,OK,42208,2020-11-17,2026-08-21,2543.75,Standard,True
154902,Scott,Wright,scott_wright342@protonmail.com,+17063399202,N/A,Seattle,IA,29884,2020-07-22T00:00:00Z,2023-02-24,3825.16,,False
